"FTT-UDKakugoC80 M";10;False;False;0;1;1;1
12491;481;57;9;14;8;0
12492;491;57;9;14;8;0
12493;501;57;9;14;8;0
12494;226;295;8;14;8;0
12495;11;71;9;14;8;0
12496;21;71;9;14;8;0
12497;56;43;10;14;8;0
12498;441;295;7;14;8;1
12499;208;295;8;14;8;1
12500;199;295;8;14;8;1
12501;71;71;9;14;8;0
12502;81;71;9;14;8;0
12503;91;71;9;14;8;1
12504;101;71;9;14;8;0
12505;111;71;9;14;8;0
12506;121;71;9;14;8;0
12507;131;71;9;14;8;0
12508;23;43;10;14;8;0
12509;151;71;9;14;8;0
12510;161;71;9;14;8;0
12511;171;71;9;14;8;0
12512;181;71;9;14;8;0
12513;191;71;9;14;8;0
12514;201;71;9;14;8;0
12515;190;295;8;14;8;0
12516;221;71;9;14;8;0
12517;457;295;7;14;8;1
12518;241;71;9;14;8;0
12519;473;295;7;14;8;1
12520;163;295;8;14;8;0
12521;271;71;9;14;8;0
12522;97;309;7;14;8;1
12523;291;71;9;14;8;0
12524;145;295;8;14;8;1
12525;153;309;7;14;8;1
12526;169;309;7;14;8;1
12527;118;295;8;14;8;1
12528;341;71;9;14;8;0
12529;351;71;9;14;8;0
12530;109;295;8;14;8;1
12531;371;71;9;14;8;0
12532;381;71;9;14;8;1
12533;100;295;8;14;8;0
12534;91;295;8;14;8;0
12539;477;323;5;14;8;2
12540;421;71;9;14;8;0
19968;431;71;9;14;8;0
19975;441;71;9;14;8;0
19976;463;29;10;14;8;-1
19977;461;71;9;14;8;0
19978;471;71;9;14;8;0
19979;481;71;9;14;8;0
19981;452;29;10;14;8;-1
19982;501;71;9;14;8;0
19990;1;85;9;14;8;0
20001;11;85;9;14;8;0
20006;21;85;9;14;8;0
20013;31;85;9;14;8;0
20024;41;85;9;14;8;0
20027;51;85;9;14;8;0
20055;441;29;10;14;8;-1
20081;71;85;9;14;8;0
20083;81;85;9;14;8;0
20102;91;85;9;14;8;0
20104;101;85;9;14;8;0
20105;111;85;9;14;8;0
20107;121;85;9;14;8;0
20108;131;85;9;14;8;0
20114;141;85;9;14;8;0
20154;430;29;10;14;8;0
20170;161;85;9;14;8;0
20171;171;85;9;14;8;0
20181;181;85;9;14;8;0
20182;191;85;9;14;8;0
20184;201;85;9;14;8;0
20195;211;85;9;14;8;0
20196;221;85;9;14;8;0
20197;231;85;9;14;8;0
20206;241;85;9;14;8;0
20208;251;85;9;14;8;0
20210;261;85;9;14;8;0
20214;271;85;9;14;8;0
20219;281;85;9;14;8;0
20241;291;85;9;14;8;0
20250;419;29;10;14;8;-1
20253;311;85;9;14;8;0
20280;321;85;9;14;8;0
20284;331;85;9;14;8;0
20302;341;85;9;14;8;0
20303;351;85;9;14;8;0
20307;361;85;9;14;8;0
20309;371;85;9;14;8;0
20313;381;85;9;14;8;0
20316;391;85;9;14;8;0
20351;401;85;9;14;8;0
20363;411;85;9;14;8;0
20379;421;85;9;14;8;0
20385;431;85;9;14;8;0
20418;441;85;9;14;8;0
20445;451;85;9;14;8;0
20449;461;85;9;14;8;0
20462;471;85;9;14;8;0
20491;481;85;9;14;8;0
20493;491;85;9;14;8;0
20498;501;85;9;14;8;0
20505;1;99;9;14;8;0
20511;11;99;9;14;8;0
20516;21;99;9;14;8;0
20553;31;99;9;14;8;0
20572;41;99;9;14;8;0
20581;51;99;9;14;8;0
20596;61;99;9;14;8;0
20598;71;99;9;14;8;0
20605;81;99;9;14;8;0
20625;91;99;9;14;8;0
20633;101;99;9;14;8;0
20653;111;99;9;14;8;0
20663;121;99;9;14;8;0
20670;408;29;10;14;8;0
20685;141;99;9;14;8;0
20711;151;99;9;14;8;0
20736;161;99;9;14;8;0
20778;171;99;9;14;8;0
20803;181;99;9;14;8;0
20805;191;99;9;14;8;0
20808;201;99;9;14;8;0
20809;211;99;9;14;8;0
20813;221;99;9;14;8;0
20837;231;99;9;14;8;0
20840;241;99;9;14;8;0
20844;251;99;9;14;8;0
20849;261;99;9;14;8;0
20853;271;99;9;14;8;0
20855;281;99;9;14;8;0
20869;291;99;9;14;8;0
20870;301;99;9;14;8;0
20877;311;99;9;14;8;0
20882;321;99;9;14;8;0
20889;331;99;9;14;8;0
20896;341;99;9;14;8;0
20918;397;29;10;14;8;0
20919;361;99;9;14;8;0
20957;371;99;9;14;8;0
20982;381;99;9;14;8;0
20986;391;99;9;14;8;0
20992;386;29;10;14;8;-1
20998;375;29;10;14;8;0
20999;421;99;9;14;8;0
21002;73;295;8;14;8;0
21021;441;99;9;14;8;0
21028;451;99;9;14;8;0
21029;461;99;9;14;8;0
21033;64;295;8;14;8;0
21040;481;99;9;14;8;0
21046;491;99;9;14;8;0
21050;501;99;9;14;8;0
21051;1;113;9;14;8;0
21063;11;113;9;14;8;0
21066;21;113;9;14;8;0
21069;31;113;9;14;8;0
21106;41;113;9;14;8;0
21109;51;113;9;14;8;0
21147;61;113;9;14;8;0
21152;342;29;10;14;8;-1
21155;81;113;9;14;8;0
21161;91;113;9;14;8;0
21162;101;113;9;14;8;0
21172;111;113;9;14;8;0
21177;121;113;9;14;8;0
21191;131;113;9;14;8;0
21193;141;113;9;14;8;0
21205;151;113;9;14;8;0
21213;331;29;10;14;8;-1
21215;320;29;10;14;8;-1
21218;181;113;9;14;8;0
21253;191;113;9;14;8;0
21270;309;29;10;14;8;-1
21271;211;113;9;14;8;0
21305;221;113;9;14;8;0
21313;231;113;9;14;8;0
21315;241;113;9;14;8;0
21322;251;113;9;14;8;0
21330;261;113;9;14;8;0
21332;271;113;9;14;8;0
21335;281;113;9;14;8;0
21336;291;113;9;14;8;0
21338;301;113;9;14;8;0
21344;55;295;8;14;8;1
21361;321;113;9;14;8;0
21363;331;113;9;14;8;0
21364;341;113;9;14;8;0
21365;351;113;9;14;8;0
21380;361;113;9;14;8;0
21407;371;113;9;14;8;0
21427;381;113;9;14;8;0
21435;391;113;9;14;8;0
21442;287;29;10;14;8;-1
21451;276;29;10;14;8;0
21453;421;113;9;14;8;0
21454;265;29;10;14;8;0
21462;441;113;9;14;8;0
21463;451;113;9;14;8;0
21475;46;295;8;14;8;1
21476;471;113;9;14;8;0
21483;481;113;9;14;8;0
21484;491;113;9;14;8;0
21487;501;113;9;14;8;0
21488;1;127;9;14;8;0
21490;11;127;9;14;8;0
21491;21;127;9;14;8;0
21495;31;127;9;14;8;0
21496;41;127;9;14;8;0
21512;51;127;9;14;8;0
21516;61;127;9;14;8;0
21517;71;127;9;14;8;0
21520;81;127;9;14;8;0
21521;91;127;9;14;8;0
21531;101;127;9;14;8;0
21542;111;127;9;14;8;0
21560;121;127;9;14;8;0
21561;131;127;9;14;8;0
21578;141;127;9;14;8;0
21608;151;127;9;14;8;0
21610;161;127;9;14;8;0
21619;171;127;9;14;8;0
21628;181;127;9;14;8;0
21629;243;29;10;14;8;0
21638;201;127;9;14;8;0
21644;211;127;9;14;8;0
21682;221;127;9;14;8;0
21697;231;127;9;14;8;0
21729;241;127;9;14;8;0
21742;251;127;9;14;8;0
21807;261;127;9;14;8;0
21809;271;127;9;14;8;0
21830;281;127;9;14;8;0
21839;37;295;8;14;8;0
21978;301;127;9;14;8;0
22120;232;29;10;14;8;0
22132;321;127;9;14;8;0
22234;331;127;9;14;8;0
22235;28;295;8;14;8;0
22238;351;127;9;14;8;0
22243;361;127;9;14;8;0
22256;371;127;9;14;8;0
22258;381;127;9;14;8;0
22259;391;127;9;14;8;0
22266;401;127;9;14;8;0
22269;411;127;9;14;8;0
22290;421;127;9;14;8;0
22303;431;127;9;14;8;0
22311;441;127;9;14;8;0
22312;451;127;9;14;8;0
22320;461;127;9;14;8;0
22343;471;127;9;14;8;0
22346;481;127;9;14;8;0
22402;491;127;9;14;8;0
22411;501;127;9;14;8;0
22475;1;141;9;14;8;0
22478;11;141;9;14;8;0
22522;221;29;10;14;8;-1
22577;210;29;10;14;8;0
22580;41;141;9;14;8;0
22679;51;141;9;14;8;0
22721;199;29;10;14;8;-1
22730;188;29;10;14;8;0
22732;81;141;9;14;8;0
22763;91;141;9;14;8;0
22768;101;141;9;14;8;0
22770;111;141;9;14;8;0
22793;121;141;9;14;8;0
22806;131;141;9;14;8;0
22810;141;141;9;14;8;0
22818;151;141;9;14;8;0
22823;177;29;10;14;8;-1
22825;171;141;9;14;8;0
22827;181;141;9;14;8;0
22830;201;281;9;14;8;0
22833;201;141;9;14;8;0
22885;211;141;9;14;8;0
22888;221;141;9;14;8;0
22890;144;29;10;14;8;-1
22899;241;141;9;14;8;0
22909;251;141;9;14;8;0
22916;261;141;9;14;8;0
22937;271;141;9;14;8;0
22987;133;29;10;14;8;0
23039;291;141;9;14;8;0
23064;301;141;9;14;8;0
23244;311;141;9;14;8;0
23265;321;141;9;14;8;0
23376;331;141;9;14;8;0
23383;341;141;9;14;8;0
23384;351;141;9;14;8;0
23396;361;141;9;14;8;0
23398;371;141;9;14;8;0
23432;381;141;9;14;8;0
23433;391;141;9;14;8;0
23436;401;141;9;14;8;0
23448;411;141;9;14;8;0
23450;122;29;10;14;8;-1
23453;431;141;9;14;8;0
23455;441;141;9;14;8;0
23458;111;29;10;14;8;-1
23470;461;141;9;14;8;0
23478;471;141;9;14;8;0
23487;100;29;10;14;8;-1
23490;491;141;9;14;8;0
23492;501;141;9;14;8;0
23517;1;155;9;14;8;0
23550;11;155;9;14;8;0
23553;21;155;9;14;8;0
23562;31;155;9;14;8;0
23567;89;29;10;14;8;0
23569;78;29;10;14;8;0
23601;61;155;9;14;8;0
23613;71;155;9;14;8;0
23621;81;155;9;14;8;0
23624;91;155;9;14;8;0
23626;101;155;9;14;8;0
23627;111;155;9;14;8;0
23646;121;155;9;14;8;0
23849;131;155;9;14;8;0
24038;141;155;9;14;8;0
24040;19;295;8;14;8;1
24046;161;155;9;14;8;0
24049;171;155;9;14;8;0
24059;67;29;10;14;8;-1
24076;191;155;9;14;8;0
24093;201;155;9;14;8;0
24107;211;155;9;14;8;0
24111;221;155;9;14;8;0
24112;231;155;9;14;8;0
24120;241;155;9;14;8;0
24125;251;155;9;14;8;0
24133;261;155;9;14;8;0
24149;56;29;10;14;8;-1
24179;281;155;9;14;8;0
24180;291;155;9;14;8;0
24184;301;155;9;14;8;0
24190;311;155;9;14;8;0
24195;321;155;9;14;8;0
24202;331;155;9;14;8;0
24207;341;155;9;14;8;0
24213;351;155;9;14;8;0
24215;361;155;9;14;8;0
24230;371;155;9;14;8;0
24231;381;155;9;14;8;0
24237;45;29;10;14;8;0
24247;401;155;9;14;8;0
24259;411;155;9;14;8;0
24311;421;155;9;14;8;0
24314;431;155;9;14;8;0
24335;441;155;9;14;8;0
24341;451;155;9;14;8;0
24369;461;155;9;14;8;0
24373;471;155;9;14;8;0
24375;481;155;9;14;8;0
24382;491;155;9;14;8;0
24403;10;295;8;14;8;1
24418;1;169;9;14;8;0
24427;11;169;9;14;8;0
24433;21;169;9;14;8;0
24441;31;169;9;14;8;0
24444;41;169;9;14;8;0
24453;51;169;9;14;8;0
24459;61;169;9;14;8;0
24460;71;169;9;14;8;0
24466;81;169;9;14;8;0
24467;91;169;9;14;8;0
24471;101;169;9;14;8;0
24481;111;169;9;14;8;0
24489;121;169;9;14;8;0
24515;34;29;10;14;8;-1
24517;141;169;9;14;8;0
24535;151;169;9;14;8;0
24536;161;169;9;14;8;0
24540;23;29;10;14;8;0
24544;181;169;9;14;8;0
24565;191;169;9;14;8;0
24594;201;169;9;14;8;0
24598;211;169;9;14;8;0
24605;221;169;9;14;8;0
24613;231;169;9;14;8;0
24615;241;169;9;14;8;0
24618;251;169;9;14;8;0
24656;261;169;9;14;8;0
24681;271;169;9;14;8;0
24687;281;169;9;14;8;0
24724;291;169;9;14;8;0
24735;301;169;9;14;8;0
24745;311;169;9;14;8;0
24746;321;169;9;14;8;0
24754;331;169;9;14;8;0
24773;341;169;9;14;8;0
24785;351;169;9;14;8;0
24847;12;29;10;14;8;-1
24858;371;169;9;14;8;0
24859;381;169;9;14;8;0
24863;391;169;9;14;8;0
24904;401;169;9;14;8;0
24907;411;169;9;14;8;0
24931;421;169;9;14;8;0
24942;431;169;9;14;8;0
24974;441;169;9;14;8;0
25040;451;169;9;14;8;0
25104;461;169;9;14;8;0
25126;471;169;9;14;8;0
25152;481;169;9;14;8;0
25163;491;169;9;14;8;0
25165;501;169;9;14;8;0
25171;1;29;10;14;8;0
25173;11;183;9;14;8;0
25216;21;183;9;14;8;0
25237;31;183;9;14;8;0
25244;41;183;9;14;8;0
25246;51;183;9;14;8;0
25276;61;183;9;14;8;0
25285;71;183;9;14;8;0
25298;81;183;9;14;8;0
25307;91;183;9;14;8;0
25312;101;183;9;14;8;0
25345;111;183;9;14;8;0
25351;211;281;9;14;8;0
25361;131;183;9;14;8;0
25391;141;183;9;14;8;0
25429;151;183;9;14;8;0
25436;161;183;9;14;8;0
25448;171;183;9;14;8;0
25480;181;183;9;14;8;0
25496;191;183;9;14;8;0
25505;201;183;9;14;8;0
25506;496;15;10;14;8;0
25509;221;183;9;14;8;0
25511;231;183;9;14;8;0
25551;241;183;9;14;8;0
25588;251;183;9;14;8;0
25613;261;183;9;14;8;0
25731;271;183;9;14;8;0
25805;281;183;9;14;8;0
25903;291;183;9;14;8;0
25915;301;183;9;14;8;0
25918;311;183;9;14;8;0
25937;321;183;9;14;8;0
25943;485;15;10;14;8;-1
25945;341;183;9;14;8;0
25955;351;183;9;14;8;0
25968;474;15;10;14;8;-1
25973;371;183;9;14;8;0
25991;381;183;9;14;8;0
26009;391;183;9;14;8;0
26029;401;183;9;14;8;0
26032;411;183;9;14;8;0
26041;421;183;9;14;8;0
26053;431;183;9;14;8;0
26063;463;15;10;14;8;-1
26085;193;309;7;14;8;1
26087;492;281;8;14;8;1
26089;471;183;9;14;8;0
26118;481;183;9;14;8;0
26119;491;183;9;14;8;0
26126;501;183;9;14;8;0
26131;1;197;9;14;8;0
26132;11;197;9;14;8;0
26143;21;197;9;14;8;0
26172;441;15;10;14;8;0
26178;41;197;9;14;8;0
26217;51;197;9;14;8;0
26222;61;197;9;14;8;0
26223;71;197;9;14;8;0
26247;81;197;9;14;8;0
26263;91;197;9;14;8;0
26286;430;15;10;14;8;-1
26292;111;197;9;14;8;0
26354;121;197;9;14;8;0
26356;131;197;9;14;8;0
26360;141;197;9;14;8;0
26367;151;197;9;14;8;0
26368;161;197;9;14;8;0
26376;483;281;8;14;8;0
26377;181;197;9;14;8;0
26381;408;15;10;14;8;0
26395;201;197;9;14;8;0
26397;211;197;9;14;8;0
26399;221;197;9;14;8;0
26408;397;15;10;14;8;-1
26410;386;15;10;14;8;-1
26411;375;15;10;14;8;-1
26412;364;15;10;14;8;-1
26448;271;197;9;14;8;0
26463;353;15;10;14;8;-1
26469;342;15;10;14;8;-1
26479;331;15;10;14;8;-1
26481;298;15;10;14;8;-1
26495;232;15;10;14;8;-1
26524;221;15;10;14;8;-1
26525;341;197;9;14;8;0
26528;351;197;9;14;8;0
26564;361;197;9;14;8;0
26579;210;15;10;14;8;-1
26580;199;15;10;14;8;-1
26628;188;15;10;14;8;-1
26657;177;15;10;14;8;-1
26666;411;197;9;14;8;0
26680;166;15;10;14;8;-1
26681;155;15;10;14;8;-1
26684;144;15;10;14;8;-1
26696;451;197;9;14;8;0
26820;461;197;9;14;8;0
26862;471;197;9;14;8;0
26908;481;197;9;14;8;0
26989;133;15;10;14;8;0
26997;501;197;9;14;8;0
27005;122;15;10;14;8;-1
27083;11;211;9;14;8;0
27096;111;15;10;14;8;-1
27161;31;211;9;14;8;0
27177;100;15;10;14;8;-1
27178;51;211;9;14;8;0
27231;61;211;9;14;8;0
27424;71;211;9;14;8;0
27425;67;15;10;14;8;0
27442;91;211;9;14;8;0
27468;101;211;9;14;8;0
27475;56;15;10;14;8;-1
27490;121;211;9;14;8;0
27491;131;211;9;14;8;0
27494;141;211;9;14;8;0
27497;151;211;9;14;8;0
27503;161;211;9;14;8;0
27515;45;15;10;14;8;-1
27530;181;211;9;14;8;0
27531;191;211;9;14;8;0
27572;201;211;9;14;8;0
27573;211;211;9;14;8;0
27578;221;211;9;14;8;0
27583;34;15;10;14;8;0
27597;241;211;9;14;8;0
27598;251;211;9;14;8;0
27602;261;211;9;14;8;0
27604;271;211;9;14;8;0
27611;281;211;9;14;8;0
27665;291;211;9;14;8;0
27671;301;211;9;14;8;0
27700;311;211;9;14;8;0
27704;321;211;9;14;8;0
27714;331;211;9;14;8;0
27738;341;211;9;14;8;0
27770;351;211;9;14;8;0
27833;474;281;8;14;8;0
27835;371;211;9;14;8;0
27841;381;211;9;14;8;0
27849;391;211;9;14;8;0
27861;401;211;9;14;8;0
27874;411;211;9;14;8;0
27875;421;211;9;14;8;0
27880;431;211;9;14;8;0
27888;441;211;9;14;8;0
27963;451;211;9;14;8;0
27969;461;211;9;14;8;0
28014;471;211;9;14;8;0
28020;481;211;9;14;8;0
28024;491;211;9;14;8;0
28040;12;15;10;14;8;0
28057;1;225;9;14;8;0
28082;11;225;9;14;8;0
28129;21;225;9;14;8;0
28145;31;225;9;14;8;0
28149;41;225;9;14;8;0
28168;51;225;9;14;8;0
28187;61;225;9;14;8;0
28201;71;225;9;14;8;0
28204;81;225;9;14;8;0
28288;91;225;9;14;8;0
28304;1;15;10;14;8;0
28310;111;225;9;14;8;0
28357;121;225;9;14;8;0
28381;131;225;9;14;8;0
28436;141;225;9;14;8;0
28500;151;225;9;14;8;0
28608;161;225;9;14;8;0
28611;171;225;9;14;8;0
28779;181;225;9;14;8;0
28783;191;225;9;14;8;0
28797;201;225;9;14;8;0
28845;496;1;10;14;8;0
28857;221;225;9;14;8;0
28937;231;225;9;14;8;0
28961;241;225;9;14;8;0
28982;251;225;9;14;8;0
28988;261;225;9;14;8;0
29017;271;225;9;14;8;0
29031;485;1;10;14;8;0
29105;291;225;9;14;8;0
29123;301;225;9;14;8;0
29190;311;225;9;14;8;0
29238;321;225;9;14;8;0
29255;331;225;9;14;8;0
29256;474;1;10;14;8;0
29275;351;225;9;14;8;0
29282;361;225;9;14;8;0
29289;371;225;9;14;8;0
29305;381;225;9;14;8;0
29356;391;225;9;14;8;0
29359;401;225;9;14;8;0
29366;411;225;9;14;8;0
29401;421;225;9;14;8;0
29420;431;225;9;14;8;0
29421;441;225;9;14;8;0
29508;451;225;9;14;8;0
29554;461;225;9;14;8;0
29577;471;225;9;14;8;0
29579;481;225;9;14;8;0
29694;491;225;9;14;8;0
29699;501;225;9;14;8;0
29702;1;239;9;14;8;0
29976;11;239;9;14;8;0
29983;21;239;9;14;8;0
29987;31;239;9;14;8;0
29992;41;239;9;14;8;0
30001;51;239;9;14;8;0
30007;61;239;9;14;8;0
30010;71;239;9;14;8;0
30011;81;239;9;14;8;0
30028;91;239;9;14;8;0
30053;101;239;9;14;8;0
30058;463;1;10;14;8;0
30064;121;239;9;14;8;0
30130;131;239;9;14;8;0
30171;141;239;9;14;8;0
30330;151;239;9;14;8;0
30331;452;1;10;14;8;-1
30333;465;281;8;14;8;1
30340;181;239;9;14;8;0
30342;191;239;9;14;8;0
30382;201;239;9;14;8;0
30399;211;239;9;14;8;0
30423;221;239;9;14;8;0
30436;231;239;9;14;8;0
30446;201;309;7;14;8;1
30450;251;239;9;14;8;0
30452;261;239;9;14;8;0
30456;271;239;9;14;8;0
30462;281;239;9;14;8;0
30475;291;239;9;14;8;0
30495;301;239;9;14;8;0
30496;311;239;9;14;8;0
30528;321;239;9;14;8;0
30636;331;239;9;14;8;0
30643;341;239;9;14;8;0
30693;351;239;9;14;8;0
30701;361;239;9;14;8;0
30707;371;239;9;14;8;0
30741;419;1;10;14;8;-1
30770;408;1;10;14;8;-1
30772;401;239;9;14;8;0
30906;411;239;9;14;8;0
31034;397;1;10;14;8;0
31036;431;239;9;14;8;0
31038;441;239;9;14;8;0
31048;451;239;9;14;8;0
31069;461;239;9;14;8;0
31070;471;239;9;14;8;0
31105;481;239;9;14;8;0
31168;491;239;9;14;8;0
31169;501;239;9;14;8;0
31186;1;253;9;14;8;0
31192;11;253;9;14;8;0
31216;386;1;10;14;8;-1
31227;31;253;9;14;8;0
31243;41;253;9;14;8;0
31292;375;1;10;14;8;-1
31309;61;253;9;14;8;0
31311;71;253;9;14;8;0
31348;447;281;8;14;8;0
31350;91;253;9;14;8;0
31354;101;253;9;14;8;0
31361;111;253;9;14;8;0
31435;121;253;9;14;8;0
31471;131;253;9;14;8;0
31478;141;253;9;14;8;0
31505;151;253;9;14;8;0
31526;161;253;9;14;8;0
31558;171;253;9;14;8;0
31561;181;253;9;14;8;0
31563;191;253;9;14;8;0
31572;201;253;9;14;8;0
31639;211;253;9;14;8;0
31665;364;1;10;14;8;0
31680;231;253;9;14;8;0
31684;241;253;9;14;8;0
31689;251;253;9;14;8;0
31777;342;1;10;14;8;0
31881;320;1;10;14;8;-1
31934;309;1;10;14;8;-1
31992;291;253;9;14;8;0
31995;301;253;9;14;8;0
